Id,Sales
1004,11936.594
1005,5865.557
1006,4944.094
1007,10021.346
1008,7162.115
1009,8429.375
1010,7494.2466
1011,5231.018
1012,6212.455
1013,5598.9443
1014,8005.181
1015,11504.242
1016,5744.0435
1017,3328.427
1018,4789.97
1019,8461.1045
1020,8953.349
1021,6411.472
1022,6820.164
1023,4996.538
1024,5443.5205
1025,3059.6404
1026,4769.831
1027,6082.8867
1028,7278.8867
1029,7019.866
1030,6334.5127
1031,8237.578
1032,9382.462
1033,7745.0884
1034,4893.8213
1035,9493.766
1036,10873.975
1037,5639.6816
1038,7545.827
1039,5229.9517
1040,6283.651
1041,4044.392
1042,7512.322
1043,5363.707
1044,8944.475
1045,7349.4404
1046,8464.047
1047,7594.3413
1048,5520.205
1049,9064.245
1050,18233.662
1051,10411.998
1052,5345.002
1053,3240.6147
1054,6113.8296
1055,7684.508
1056,5644.0337
1057,13048.461
1058,20436.652
1059,3960.3552
1060,5736.7544
1061,8420.25
1062,5284.2827
1063,7868.3486
1064,6477.598
1065,7658.8623
1066,4033.0312
1067,6828.8403
1068,5915.306
1069,7134.8203
1070,9530.039
1071,6190.822
1072,5878.045
1073,7696.0146
1074,5749.2974
1075,5052.639
1076,7949.111
1077,5473.5566
1078,5800.673
1079,7333.4062
1080,5930.3315
1081,6100.197
1082,7092.7373
1083,7440.9604
1084,7756.4688
1085,6509.1074
1086,6962.988
1087,5439.554
1088,3771.9248
1089,6028.9795
1090,6402.4824
1091,5935.3213
1092,4781.3574
1093,8334.045
1094,7097.3667
1095,9942.98
1096,7104.4805
1097,5519.634
1098,5026.843
1099,4310.51
1100,9913.778
1101,5020.945
1102,7836.212
1103,14490.424
1104,7459.4746
1105,6666.674
1106,5031.651
1107,4344.9106
1108,7412.364
1109,3999.9375
1110,5711.05
1111,10759.523
1112,5298.006
1113,15200.436
1114,14219.111
1115,4987.227
1116,6826.9365
1117,5335.882
1118,6744.439
1119,5455.2334
1120,10876.962
1121,7817.6636
1122,10144.585
1123,4599.241
1124,7104.1323
1125,5031.3496
1126,8631.482
1127,6743.804
1128,6006.8384
1129,6555.54
1130,6073.5137
1131,8032.55
1132,9346.961
1133,6084.0923
1134,9729.111
1135,6633.9805
1136,9747.338
1137,5279.622
1138,5610.2666
1139,5341.4644
1140,11117.985
1141,6024.1904
1142,7744.5366
1143,6773.8237
1144,8880.927
1145,4539.2363
1146,8550.711
1147,5943.36
1148,4219.217
1149,13480.992
1150,16173.635
1151,7344.613
1152,6723.7397
1153,8949.995
1154,10375.684
1155,11872.176
1156,5449.83
1157,7614.6157
1158,5475.8223
1159,8995.598
1160,4011.4075
1161,5707.394
1162,5739.5796
1163,6005.341
1164,6768.001
1165,5343.875
1166,4596.0605
1167,7246.8896
1168,4086.471
1169,4961.353
1170,6060.771
1171,6742.3813
1172,9367.066
1173,8299.705
1174,7584.0215
1175,6349.1143
1176,6485.9844
1177,11544.549
1178,7258.1665
1179,5367.131
1180,4793.911
1181,8403.392
1182,4403.5195
1183,7387.108
1184,3341.5137
1185,5274.2603
1186,7660.3506
1187,5975.5356
1188,4904.7754
1189,7836.6396
1190,9495.508
1191,12456.709
1192,5746.1665
1193,9582.199
1194,3070.655
1195,5699.422
1196,6826.0596
1197,4532.1577
1198,6867.0864
1199,4738.9775
1200,5249.2993
1201,8630.076
1202,10984.812
1203,8326.643
1204,5421.4277
1205,4884.5605
1206,8404.304
1207,8057.6265
1208,5714.006
1209,5215.1606
1210,6958.6826
1211,10162.207
1212,4715.668
1213,6385.148
1214,7804.236
1215,8049.187
1216,11763.008
1217,4834.843
1218,12105.355
1219,6660.625
1220,5139.056
1221,3538.1995
1222,5930.806
1223,5993.133
1224,5775.642
1225,7359.1567
1226,4806.819
1227,4331.591
1228,7503.9546
1229,3482.5955
1230,8248.352
1231,7248.209
1232,8171.9673
1233,9068.681
1234,5623.8364
1235,8484.51
1236,6673.3867
1237,5356.538
1238,5695.853
1239,5028.4097
1240,9454.744
1241,6516.665
1242,5184.832
1243,7417.337
1244,8193.513
1245,6995.3145
1246,5881.961
1247,7940.1567
1248,5415.268
1249,5717.243
1250,6153.1416
1251,8755.037
1252,6092.977
1253,6156.878
1254,5621.417
1255,5156.5337
1256,3903.7834
1257,5377.261
1258,8106.3726
1259,8656.09
1260,10196.299
1261,10835.879
1262,7974.714
1263,4350.081
1264,5018.0967
1265,11547.379
1266,10966.22
1267,7153.2407
1268,8264.727
1269,7679.3906
1270,6557.104
1271,4198.2344
1272,10915.541
1273,6687.0806
1274,6621.3013
1275,6353.4883
1276,2772.0103
1277,11022.968
1278,5543.248
1279,5552.5264
1280,5044.7324
1281,5830.5884
1282,6404.2993
1283,8252.973
1284,6443.8545
1285,5408.651
1286,4592.0874
1287,3979.406
1288,3032.275
1289,6790.2466
1290,18244.516
1291,4185.027
1292,5623.6406
1293,6681.3525
1294,5740.755
1295,5011.9287
1296,5096.431
1297,3953.0662
1298,7418.2354
1299,6902.4067
1300,4127.4805
1301,8941.275
1302,6125.584
1303,4399.4976
1304,8760.949
1305,7389.4688
1306,9265.486
1307,5983.6963
1308,6822.544
1309,5009.122
1310,4820.0684
1311,14396.549
1312,9169.983
1313,6479.885
1314,5141.0186
1315,4881.8584
1316,5848.831
1317,4543.0566
1318,9837.246
1319,5289.321
1320,5925.914
1321,7560.3833
1322,4949.307
1323,6564.953
1324,8212.879
1325,6932.8647
1326,7511.671
1327,4027.6653
1328,5834.2275
1329,6274.9297
1330,8885.195
1331,8236.305
1332,7108.6807
1333,4681.542
1334,8069.268
1335,5892.7876
1336,4548.004
1337,6703.901
1338,6686.847
1339,6471.2026
1340,6169.411
1341,6219.2227
1342,5821.1006
1343,5817.569
1344,7448.3037
1345,6647.3
1346,6080.143
1347,8423.075
1348,5917.496
1349,4609.397
1350,12031.194
1351,5547.542
1352,3664.2322
1353,7760.9775
1354,8568.038
1355,10549.082
1356,5366.0293
1357,5845.207
1358,6138.292
1359,7268.2905
1360,5956.593
1361,8302.892
1362,3234.9548
1363,6054.468
1364,5722.9023
1365,5540.2754
1366,5442.761
1367,6838.6533
1368,9008.031
1369,5658.413
1370,8017.432
1371,7152.7505
1372,8677.615
1373,4535.2817
1374,6875.2705
1375,6955.581
1376,7868.063
1377,7695.6187
1378,3874.8374
1379,8637.554
1380,6675.1055
1381,7384.629
1382,4677.524
1383,3822.974
1384,7930.6436
1385,5678.3184
1386,9087.795
1387,6903.8804
1388,5659.8286
1389,8209.489
1390,6704.82
1391,6703.704
1392,8195.266
1393,6086.3984
1394,8892.776
1395,10575.053
1396,7795.278
1397,4398.727
1398,5870.211
1399,4417.392
1400,0.0
1401,7672.1494
1402,5351.5576
1403,7392.099
1404,4559.16
1405,6943.807
1406,5948.8486
1407,8687.3545
1408,5095.4526
1409,5416.5435
1410,6010.8364
1411,7052.4736
1412,4401.1562
1413,7148.7495
1414,7690.479
1415,9362.091
1416,7679.8545
1417,6603.4136
1418,5794.197
1419,4820.6104
1420,5353.8574
1421,10657.629
1422,9365.77
1423,5701.863
1424,15194.8545
1425,5742.3296
1426,5115.737
1427,5614.105
1428,8541.175
1429,10048.797
1430,7278.985
1431,8236.97
1432,7778.3486
1433,7464.414
1434,6678.414
1435,5599.8237
1436,4933.5137
1437,5079.578
1438,3951.29
1439,5168.8647
1440,8613.239
1441,15123.799
1442,7280.1177
1443,5086.0425
1444,7306.6235
1445,4112.204
1446,5959.7617
1447,4378.67
1448,8942.018
1449,6297.1245
1450,5994.4653
1451,13291.842
1452,12076.999
1453,5438.9814
1454,6631.0625
1455,3883.6167
1456,5265.1304
1457,5598.66
1458,7815.929
1459,4821.8213
1460,4423.4004
1461,6164.057
1462,5625.7593
1463,6776.538
1464,7031.4185
1465,3732.5547
1466,7044.401
1467,7933.687
1468,7472.4165
1469,4871.618
1470,4519.447
1471,7795.182
1472,5263.883
1473,9297.107
1474,4624.969
1475,5017.782
1476,7040.7007
1477,5806.539
1478,4452.6406
1479,4981.0083
1480,6847.62
1481,9191.816
1482,9838.445
1483,5843.5625
1484,3913.2397
1485,5969.8696
1486,6517.2974
1487,4701.8145
1488,6747.883
1489,6064.3784
1490,11285.053
1491,7489.8716
1492,6165.836
1493,7454.754
1494,5193.257
1495,8829.773
1496,5520.2197
1497,12994.299
1498,6298.6475
1499,5604.9087
1500,4972.8022
1501,4425.8105
1502,7493.3716
1503,16833.402
1504,4207.996
1505,4674.1426
1506,9519.506
1507,5833.5215
1508,7145.432
1509,8256.603
1510,6123.084
1511,4836.677
1512,4638.658
1513,9797.2295
1514,6188.239
1515,7521.9023
1516,7547.6665
1517,4980.754
1518,6670.292
1519,6531.5386
1520,3942.5693
1521,8108.2666
1522,8439.56
1523,4870.99
1524,7850.5664
1525,7106.0337
1526,4582.0244
1527,9265.335
1528,6383.7344
1529,8038.7354
1530,4871.917
1531,5239.961
1532,6376.0713
1533,0.0
1534,8035.488
1535,4056.671
1536,5897.4424
1537,4622.6035
1538,5738.3477
1539,6171.99
1540,6542.505
1541,6991.637
1542,8613.853
1543,5829.275
1544,6079.0913
1545,6762.4214
1546,8253.834
1547,9874.377
1548,6634.111
1549,3406.9404
1550,6361.838
1551,7427.466
1552,4286.785
1553,10701.143
1554,5536.881
1555,5789.6416
1556,9992.063
1557,6324.554
1558,4255.6113
1559,11595.266
1560,10253.304
1561,5457.379
1562,9149.999
1563,10068.031
1564,5638.619
1565,5266.479
1566,6460.411
1567,6014.917
1568,6798.054
1569,7148.315
1570,4664.2773
1571,6278.9863
1572,7773.081
1573,6556.7446
1574,8020.8267
1575,5877.312
1576,5835.942
1577,3687.5327
1578,7769.424
1579,6554.526
1580,5897.353
1581,6407.748
1582,7499.9497
1583,9405.777
1584,5900.787
1585,5719.991
1586,6392.984
1587,6956.5767
1588,6405.116
1589,4433.641
1590,4564.615
1591,8275.77
1592,7546.478
1593,5913.0
1594,8177.173
1595,5669.1533
1596,6265.6025
1597,4934.0317
1598,3391.6604
1599,6781.3564
1600,6425.611
1601,6733.7627
1602,9015.078
1603,8088.4097
1604,4912.312
1605,7961.4062
1606,4393.115
1607,3176.6719
1608,7661.465
1609,12585.57
1610,7789.3486
1611,6984.62
1612,4884.456
1613,6539.02
1614,7535.119
1615,5896.079
1616,8556.894
1617,4263.508
1618,4618.536
1619,5691.6006
1620,5734.97
1621,5396.989
1622,5143.254
1623,5137.8955
1624,4388.751
1625,7647.243
1626,7164.6973
1627,5462.9736
1628,5484.7363
1629,7254.9688
1630,5715.643
1631,4845.6006
1632,9248.0
1633,6694.137
1634,5596.042
1635,3574.0117
1636,11106.026
1637,6378.8354
1638,5615.283
1639,8500.177
1640,6934.5283
1641,7013.4707
1642,5892.873
1643,7640.4126
1644,9596.586
1645,13454.124
1646,4910.783
1647,4825.202
1648,5281.384
1649,5750.0835
1650,5481.835
1651,7704.508
1652,8355.321
1653,6297.6577
1654,3916.8064
1655,6103.694
1656,7652.7495
1657,4987.5913
1658,7504.078
1659,4193.251
1660,7632.9854
1661,8648.232
1662,6859.283
1663,9113.1
1664,6266.0586
1665,4324.223
1666,6341.725
1667,7411.313
1668,8911.468
1669,6989.1484
1670,7937.3457
1671,6318.1597
1672,4734.293
1673,9181.266
1674,4603.5303
1675,10222.716
1676,5843.6533
1677,4411.615
1678,7008.2017
1679,6379.824
1680,6503.014
1681,7481.4907
1682,3928.739
1683,4571.217
1684,8043.881
1685,8504.539
1686,10281.797
1687,5466.304
1688,5741.7393
1689,5852.064
1690,6666.8726
1691,5506.4297
1692,9416.87
1693,8411.591
1694,11756.169
1695,4579.421
1696,5593.807
1697,0.0
1698,7157.2803
1699,4964.0186
1700,10440.644
1701,6968.1714
1702,5702.4053
1703,5094.831
1704,4809.0947
1705,5318.268
1706,6635.7793
1707,5148.3735
1708,4661.163
1709,9278.676
1710,6539.72
1711,21705.605
1712,6802.6816
1713,4519.9307
1714,8916.439
1715,10016.225
1716,7646.6504
1717,8404.637
1718,6160.4717
1719,7951.711
1720,8778.633
1721,5450.162
1722,6652.0815
1723,7181.31
1724,9205.402
1725,7893.9927
1726,9553.17
1727,5922.876
1728,5040.7646
1729,6250.8354
1730,11849.959
1731,11302.24
1732,11712.027
1733,9856.879
1734,5460.166
1735,5702.881
1736,4887.2783
1737,9049.552
1738,13487.357
1739,9801.276
1740,7354.6777
1741,6855.1914
1742,4653.6914
1743,6023.9653
1744,12651.52
1745,7528.3623
1746,5507.9507
1747,5823.5396
1748,8482.477
1749,3681.429
1750,7982.8745
1751,4682.261
1752,6594.8423
1753,6507.9717
1754,5684.1035
1755,8647.362
1756,7719.2607
1757,5338.884
1758,8132.587
1759,7501.7373
1760,12568.9375
1761,6043.175
1762,9602.039
1763,7620.38
1764,10032.977
1765,7157.5054
1766,10766.199
1767,5205.435
1768,5445.7344
1769,7128.5386
1770,5850.5625
1771,9457.49
1772,8507.844
1773,6542.1274
1774,8123.226
1775,7356.3423
1776,11091.152
1777,4399.157
1778,15687.251
1779,5673.01
1780,6644.4546
